account_id,t,h,action,regime
581,5,1.0,stay,1
581,6,1.0,stay,0
581,7,1.0956271370776949,stay,0
581,8,1.0290904665350409,deleverage,0
581,9,1.5,stay,1
581,10,2.0,stay,1
581,11,1.4153781667808079,stay,1
581,12,1.0,stay,1
581,13,1.0,stay,1
582,0,1.3942739607537085,stay,0
582,1,1.4582742681109226,stay,1
582,2,1.0,stay,1
582,3,1.0,stay,0
582,4,1.1064099203907536,stay,1
582,5,1.046203504204712,stay,1
582,6,1.0,deleverage,1
582,7,1.5,stay,1
582,8,1.2128135770815673,stay,1
582,9,1.0,stay,1
582,10,1.0,deleverage,1
582,11,1.5,stay,0
582,12,1.5176187510652697,stay,1
582,13,1.0805593866821148,stay,1
583,0,1.1062206881227645,deleverage,0
583,1,1.5,stay,0
583,2,1.5400268524594307,stay,0
583,3,1.6047417699412303,deleverage,1
583,4,1.6047417699412303,stay,1
583,5,1.7173965406833993,stay,1
583,6,1.0445302710526034,stay,0
583,7,1.0,deleverage,1
583,8,1.5,stay,1
583,9,1.0,deleverage,1
583,10,1.5,stay,0
583,11,1.4850740112803802,deleverage,0
583,12,1.5,deleverage,1
583,13,1.5,deleverage,1
584,0,1.8376080444617762,stay,0
584,1,1.7555497069778798,stay,0
584,2,1.899092668257068,stay,1
584,3,1.4623098176392224,stay,1
584,4,1.460908809860981,stay,0
584,5,1.4439983241999694,stay,1
584,6,1.0,stay,0
584,7,1.0,stay,1
584,8,1.0,stay,0
584,9,1.0372277471304994,deleverage,1
584,10,1.5,deleverage,1
584,11,1.5,stay,0
584,12,1.4990235301947585,deleverage,1
584,13,1.5,stay,1
585,0,1.7451329301340783,deleverage,0
585,1,1.7451329301340783,deleverage,0
585,2,1.7451329301340783,stay,0
585,3,1.6536572080546228,stay,1
585,4,1.0,stay,1
585,5,1.0,stay,1
585,6,1.0,stay,0
585,7,1.0,stay,0
585,8,1.0,stay,1
585,9,1.0,stay,0
585,10,1.1034722428580863,stay,1
585,11,1.0,stay,1
585,12,1.0,stay,1
585,13,1.0,deleverage,1
586,0,1.0520088368551703,deleverage,0
586,1,1.5,stay,1
586,2,1.3028163908352088,stay,0
586,3,1.329372780486036,stay,1
586,4,1.0,deleverage,1
586,5,1.5,deleverage,0
586,6,1.5,deleverage,0
586,7,1.5,stay,1
586,8,1.0689064947475995,stay,1
586,9,1.0,stay,1
586,10,1.0,deleverage,0
586,11,1.5,stay,0
586,12,1.61192018841365,stay,1
586,13,1.1326208217915732,stay,1
587,0,1.3716411608819197,stay,0
587,1,1.4079817148693656,stay,1
587,2,1.0,deleverage,0
587,3,1.5,stay,0
587,4,1.476192080534645,stay,1
587,5,1.0,stay,1
587,6,1.0,stay,1
587,7,1.0,stay,0
587,8,1.0,stay,1
587,9,1.0,stay,1
587,10,1.0,deleverage,0
587,11,1.5,deleverage,1
587,12,1.5,deleverage,1
587,13,1.5,stay,1
588,0,1.5902527986082746,deleverage,0
588,1,1.5902527986082746,stay,1
588,2,1.0141881724210537,deleverage,0
588,3,1.5,stay,1
588,4,1.1525574609772997,stay,1
588,5,1.0,stay,0
588,6,1.0132171366457836,stay,1
588,7,1.0,stay,1
588,8,1.0,stay,0
588,9,1.1157058459697995,deleverage,1
588,10,1.5,stay,1
588,11,1.0,deleverage,0
588,12,1.5,stay,0
588,13,1.4212709600541265,stay,1
589,0,1.7015848753264782,stay,0
589,1,1.7230128852475088,stay,0
589,2,1.6975194708421906,stay,0
589,3,1.5376289584444804,stay,1
589,4,1.0399878665703823,deleverage,1
589,5,1.5,stay,1
589,6,1.0,deleverage,1
589,7,1.5,stay,0
589,8,1.4818987429687693,deleverage,1
589,9,1.5,stay,1
589,10,1.0,stay,1
589,11,1.0,deleverage,1
589,12,1.5,stay,0
589,13,1.4557918689717377,deleverage,0
590,0,1.8035095304555524,stay,0
590,1,1.8266871637649855,deleverage,1
590,2,1.8266871637649855,deleverage,1
590,3,1.8266871637649855,stay,1
590,4,1.5394282561879666,stay,1
590,5,1.0212910343155124,stay,1
590,6,1.0,stay,1
590,7,1.0,stay,1
590,8,1.0,stay,1
590,9,1.0,stay,1
590,10,1.0,stay,1
590,11,1.0,stay,1
590,12,1.0,stay,1
590,13,1.0,stay,1
591,0,1.3718259582665229,stay,0
591,1,1.507695013221143,stay,1
591,2,1.0747741256881527,stay,1
591,3,1.0,stay,0
591,4,1.0,stay,1
591,5,1.0,stay,1
591,6,1.0,deleverage,1
591,7,1.5,stay,0
591,8,1.5334713160192817,deleverage,0
591,9,1.5334713160192817,stay,1
591,10,1.0,stay,1
591,11,1.0,stay,1
591,12,1.0,stay,1
591,13,1.0,stay,0
592,0,1.034337193613904,stay,0
592,1,1.0365780916698673,stay,1
592,2,1.0,stay,0
592,3,1.0,deleverage,1
592,4,1.5,deleverage,0
592,5,1.5,stay,0
592,6,1.5137645268182065,stay,1
592,7,1.1862141676537528,deleverage,1
592,8,1.5,deleverage,1
592,9,1.5,stay,1
592,10,1.0941568854422479,stay,0
592,11,1.0775633524941894,stay,0
592,12,1.1442169311866863,stay,1
592,13,1.0,deleverage,1
593,0,1.0779630626394778,stay,0
593,1,1.0,stay,1
593,2,1.0,stay,1
593,3,1.0,stay,1
593,4,1.0,stay,0
593,5,1.0,stay,1
593,6,1.0,stay,0
593,7,1.0,deleverage,1
593,8,1.5,stay,0
593,9,1.5027657558693854,stay,1
593,10,1.2055344160808479,stay,1
593,11,1.0210401088048955,stay,1
593,12,1.0,deleverage,0
593,13,1.5,deleverage,0
594,0,1.5723123848485496,stay,0
594,1,1.682171021098468,stay,1
594,2,1.3856172102295867,stay,1
594,3,1.0,stay,1
594,4,1.0,stay,0
594,5,1.0813483174191312,stay,1
594,6,1.0,stay,0
594,7,1.0528453935293565,stay,0
594,8,1.1509440545347973,deleverage,1
594,9,1.5,stay,1
594,10,1.0,stay,0
594,11,1.034723540594039,deleverage,1
594,12,1.5,stay,0
594,13,1.2627468490322116,stay,0
595,0,1.2028356401758546,stay,0
595,1,1.1911312538812844,deleverage,0
595,2,1.5,deleverage,1
595,3,1.5,stay,1
595,4,1.1047904565003548,stay,1
595,5,1.0,deleverage,1
595,6,1.5,stay,1
595,7,1.1823614650734597,stay,0
595,8,1.1962975923046038,deleverage,0
595,9,1.5,stay,1
595,10,1.0,stay,0
595,11,1.0024342819444831,deleverage,1
595,12,1.5,stay,1
595,13,1.0,stay,1
596,0,1.7849836212262065,deleverage,0
596,1,1.7849836212262065,stay,0
596,2,1.703514542778339,stay,1
596,3,1.0,stay,0
596,4,1.0,stay,1
596,5,1.0,stay,1
596,6,1.0,deleverage,1
596,7,1.5,stay,0
596,8,1.439229175190078,stay,1
596,9,1.2570310888713903,stay,0
596,10,1.1826774971828509,stay,1
596,11,1.1623436723019307,stay,0
596,12,1.2484563722646078,stay,1
596,13,1.0,stay,1
597,0,1.3804879310464735,deleverage,0
597,1,1.5,deleverage,1
597,2,1.5,stay,0
597,3,1.5911901045169803,deleverage,1
597,4,1.5911901045169803,deleverage,1
597,5,1.5911901045169803,stay,1
597,6,1.0,deleverage,1
597,7,1.5,stay,1
597,8,1.2245490922647688,stay,1
597,9,1.0,deleverage,1
597,10,1.5,stay,0
597,11,1.4257926392166707,stay,1
597,12,1.0,stay,1
597,13,1.0,stay,1
598,0,1.0091641810305945,deleverage,0
598,1,1.5,stay,0
598,2,1.5397498425791585,deleverage,1
598,3,1.5397498425791585,stay,1
598,4,1.0,stay,1
598,5,1.0,stay,1
598,6,1.0,stay,0
598,7,1.0031736141492962,stay,1
598,8,1.0,deleverage,1
598,9,1.5,stay,1
598,10,1.0221268119378806,stay,0
598,11,1.0,deleverage,1
598,12,1.5,deleverage,1
598,13,1.5,stay,0
599,0,1.3596573813093331,stay,0
599,1,1.2900297512050987,stay,1
599,2,1.0,stay,0
599,3,1.0,deleverage,1
599,4,1.5,deleverage,1
599,5,1.5,stay,1
599,6,1.0,stay,1
599,7,1.0,stay,1
599,8,1.0,deleverage,0
599,9,1.5,stay,0
599,10,1.5070110230253508,stay,0
599,11,1.4624794515515385,deleverage,1
599,12,1.5,stay,0
599,13,1.5722103637009994,stay,1
600,0,1.569040711994541,stay,0
600,1,1.6610016522224933,stay,1
600,2,1.065532524212532,deleverage,1
600,3,1.5,stay,0
600,4,1.4008074767288698,stay,1
600,5,1.0,stay,1
600,6,1.0,stay,0
600,7,1.0,deleverage,1
600,8,1.5,stay,1
600,9,1.0,stay,1
600,10,1.0,stay,1
600,11,1.0,stay,1
600,12,1.0,deleverage,1
600,13,1.5,stay,1
601,0,1.2015535171655258,stay,0
601,1,1.2293851460306429,stay,1
601,2,1.0,stay,1
601,3,1.0,stay,1
601,4,1.0,stay,1
601,5,1.0,stay,0
601,6,1.0597167385400768,stay,1
601,7,1.0,deleverage,0
601,8,1.5,deleverage,1
601,9,1.5,stay,0
601,10,1.5378192330673124,stay,1
601,11,1.0,deleverage,0
601,12,1.5,stay,0
601,13,1.3616565886647618,deleverage,1
602,0,1.665318450553364,stay,0
602,1,1.7403638794951193,stay,1
602,2,1.3095906114501632,stay,1
602,3,1.0,deleverage,1
602,4,1.5,stay,0
602,5,1.4782685769083184,stay,0
602,6,1.3899260236463382,deleverage,1
602,7,1.5,stay,1
602,8,1.0,stay,1
602,9,1.0,stay,1
602,10,1.0,stay,1
602,11,1.0,stay,0
602,12,1.0627786157811232,stay,1
602,13,1.0,deleverage,1
603,0,1.3025402672659123,stay,0
603,1,1.3538810211859418,stay,1
603,2,1.0,stay,0
603,3,1.0,stay,1
603,4,1.0,stay,0
603,5,1.0,stay,1
603,6,1.0,stay,1
603,7,1.0,stay,1
603,8,1.0,stay,1
603,9,1.0,stay,1
603,10,1.0,stay,0
603,11,1.0,deleverage,1
603,12,1.5,stay,1
603,13,1.0017303003706504,deleverage,0
604,0,1.4502424315072875,stay,0
604,1,1.6852561758846183,stay,0
604,2,1.696326305184654,deleverage,1
604,3,1.696326305184654,stay,0
604,4,1.765782137708025,stay,1
604,5,1.5138628952301811,stay,0
604,6,1.5882250854187223,stay,1
604,7,1.4087442880286272,deleverage,1
604,8,1.5,stay,0
604,9,1.4637500661260963,stay,0
604,10,1.3526159752927325,deleverage,1
604,11,1.5,stay,1
604,12,1.0,deleverage,0
604,13,1.5,deleverage,1
605,0,1.391717993771368,stay,0
605,1,1.42410867813121,stay,0
605,2,1.4343373016171745,stay,1
605,3,1.0,stay,1
605,4,1.0,stay,0
605,5,1.0006945989092932,deleverage,1
605,6,1.5,stay,1
605,7,1.4229470512635838,stay,0
605,8,1.4709478821762065,stay,1
605,9,1.0,stay,1
605,10,1.0,stay,0
605,11,1.0049105371339344,deleverage,1
605,12,1.5,deleverage,1
605,13,1.5,stay,1
606,0,1.4833003850234707,stay,0
606,1,1.3576625241101734,stay,0
606,2,1.3682377106953538,stay,1
606,3,1.0,stay,1
606,4,1.0,stay,0
606,5,1.0298088732058428,stay,0
606,6,1.1259162727276548,deleverage,1
606,7,1.5,stay,1
606,8,1.0,stay,1
606,9,1.0,stay,1
606,10,1.0,deleverage,0
606,11,1.5,stay,0
606,12,1.5068906104980526,stay,1
606,13,1.0,deleverage,0
607,0,1.3507506277857915,stay,0
607,1,1.3298001216459736,stay,1
607,2,1.0,stay,1
607,3,1.0,deleverage,1
607,4,1.5,deleverage,1
607,5,1.5,stay,0
607,6,1.5570337359115483,deleverage,1
607,7,1.5570337359115483,stay,0
607,8,1.5815838466271173,stay,1
607,9,1.0,stay,1
607,10,1.0,deleverage,1
607,11,1.5,stay,0
607,12,1.5579999006535972,stay,1
607,13,1.0,stay,0
608,0,1.4600448168330813,deleverage,0
608,1,1.5,stay,0
608,2,1.5132452643273733,stay,1
608,3,1.0,stay,1
608,4,1.0,deleverage,1
608,5,1.5,stay,0
608,6,1.4565935957481846,stay,1
608,7,1.0,stay,0
608,8,1.0385508717384806,deleverage,1
608,9,1.5,stay,1
608,10,1.0,stay,0
608,11,1.0,stay,1
608,12,1.0,deleverage,1
608,13,1.5,deleverage,1
609,0,1.2076115261223825,stay,0
609,1,1.16714976397122,deleverage,1
609,2,1.5,stay,1
609,3,1.398541962063971,stay,1
609,4,1.1030433783598763,deleverage,0
609,5,1.5,deleverage,1
609,6,1.5,stay,1
609,7,1.0366533030735217,stay,1
609,8,1.0,stay,1
609,9,1.0,stay,1
609,10,1.0,deleverage,0
609,11,1.5,deleverage,0
609,12,1.5,deleverage,1
609,13,1.5,stay,1
610,0,1.7497960339398009,stay,0
610,1,1.8064518777510352,deleverage,1
610,2,1.8064518777510352,stay,1
610,3,1.5627412210130465,stay,0
610,4,1.518076310943368,deleverage,0
610,5,1.518076310943368,stay,1
610,6,1.0,stay,1
610,7,1.0,stay,1
610,8,1.0,stay,1
610,9,1.0077976074355786,stay,1
610,10,1.0,stay,0
610,11,1.0,stay,1
610,12,1.0,stay,1
610,13,1.0,deleverage,0
611,0,1.4318831458085783,stay,0
611,1,1.4814569354838176,stay,1
611,2,1.0,stay,1
611,3,1.0,stay,1
611,4,1.0,stay,0
611,5,1.0,stay,1
611,6,1.0,stay,1
611,7,1.0,stay,0
611,8,1.0336584930312172,stay,1
611,9,1.0,stay,0
611,10,1.0355309014040635,stay,0
611,11,1.0886844601170085,stay,1
611,12,1.0,stay,1
611,13,1.0499903401624382,deleverage,1
612,0,1.5276040861908557,stay,0
612,1,1.7348332693405222,deleverage,1
612,2,1.7348332693405222,stay,0
612,3,1.9117417487101658,stay,0
612,4,1.7620859134740778,stay,1
612,5,1.0,stay,1
612,6,1.0,stay,1
612,7,1.0,stay,0
612,8,1.0,stay,1
612,9,1.0438439835522697,stay,0
612,10,1.095803039857174,stay,0
612,11,1.0,deleverage,1
612,12,1.5,stay,1
612,13,1.0322337887861264,deleverage,1
613,0,1.4911972376216338,deleverage,0
613,1,1.5,stay,0
613,2,1.5779473457054314,deleverage,1
613,3,1.5779473457054314,stay,1
613,4,1.2169483907872434,stay,1
613,5,1.0,stay,0
613,6,1.024258384795723,stay,0
613,7,1.0,stay,1
613,8,1.0,deleverage,1
613,9,1.5,stay,1
613,10,1.6371518217543373,stay,1
613,11,1.4219854204408275,stay,1
613,12,1.0,deleverage,1
613,13,1.5,stay,1
614,0,1.616186928148463,stay,0
614,1,1.6520292259687246,stay,1
614,2,1.0357197273811527,stay,1
614,3,1.0,deleverage,1
614,4,1.5,stay,0
614,5,1.5817010071279043,deleverage,0
614,6,1.5817010071279043,stay,0
614,7,1.6997784602352073,deleverage,1
614,8,1.6997784602352073,stay,0
614,9,1.753669611037436,deleverage,1
614,10,1.753669611037436,stay,0
614,11,1.6852134829109089,stay,1
614,12,1.2655364641003297,stay,1
614,13,1.0,stay,1
615,0,1.4315470620025386,stay,0
615,1,1.6560218996262348,stay,1
615,2,1.150273140785606,stay,1
615,3,1.0,stay,1
615,4,1.0,deleverage,0
615,5,1.5,stay,1
615,6,1.0558049539790486,stay,1
615,7,1.0,stay,1
615,8,1.0,stay,1
615,9,1.0,stay,1
615,10,1.0,stay,1
615,11,1.0,stay,1
615,12,1.0,stay,0
615,13,1.0142278351705762,deleverage,0
616,0,1.5728998948594888,deleverage,0
616,1,1.5728998948594888,deleverage,0
616,2,1.5728998948594888,stay,1
616,3,1.1241877610631372,stay,1
616,4,1.0,stay,1
616,5,1.0,stay,1
616,6,1.0,stay,1
616,7,1.0,stay,1
616,8,1.0,stay,0
616,9,1.0053644511819282,stay,0
616,10,1.0,stay,1
616,11,1.0,stay,1
616,12,1.0,stay,0
616,13,1.0,stay,0
617,0,1.3625412989226924,stay,0
617,1,1.3212129091384577,stay,1
617,2,1.0,stay,1
617,3,1.0,stay,1
617,4,1.0,stay,1
617,5,1.0,deleverage,1
617,6,1.5,stay,0
617,7,1.4940719428915203,stay,0
617,8,1.4917445470152058,stay,1
617,9,1.2734247539529515,deleverage,1
617,10,1.5,stay,1
617,11,1.0,stay,1
617,12,1.0,stay,1
617,13,1.0,stay,1
618,0,1.4388279712733278,stay,0
618,1,1.4711086941323224,stay,1
618,2,1.0,deleverage,1
618,3,1.5,stay,1
618,4,1.012872032515982,stay,0
618,5,1.0838648178276624,stay,1
618,6,1.0,deleverage,1
618,7,1.5,stay,1
618,8,1.0,stay,1
618,9,1.0,deleverage,1
618,10,1.5,stay,0
618,11,1.3265604484406228,stay,1
618,12,1.0,stay,1
618,13,1.0,deleverage,1
619,0,1.5828153981173887,stay,0
619,1,1.6299893456067025,stay,0
619,2,1.5698717615076423,deleverage,1
619,3,1.5698717615076423,stay,1
619,4,1.0,stay,1
619,5,1.0,stay,1
619,6,1.0,deleverage,0
619,7,1.5,deleverage,1
619,8,1.5,stay,0
619,9,1.686320691780272,stay,1
619,10,1.2534167151702094,stay,0
619,11,1.3166349009928338,stay,0
619,12,1.3924696880056064,deleverage,0
619,13,1.5,stay,0
620,0,1.2773813009258568,deleverage,0
620,1,1.5,stay,1
620,2,1.2054547801559483,deleverage,1
620,3,1.5,stay,1
620,4,1.4377668800979617,stay,1
620,5,1.0,deleverage,1
620,6,1.5,stay,1
620,7,1.098898308623065,deleverage,1
620,8,1.5,stay,1
620,9,1.0,stay,1
620,10,1.0,stay,0
620,11,1.0,stay,1
620,12,1.0,stay,1
620,13,1.0,stay,0
621,0,1.591433502930979,stay,0
621,1,1.6948414961860994,stay,0
621,2,1.6073566061817373,stay,0
621,3,1.5369478714116758,stay,1
621,4,1.0,deleverage,1
621,5,1.5,stay,1
621,6,1.0,stay,1
621,7,1.0,stay,0
621,8,1.0100852882209495,stay,1
621,9,1.0,stay,0
621,10,1.0,deleverage,1
621,11,1.5,stay,1
621,12,1.0,stay,1
621,13,1.0,stay,1
622,0,1.8099370421262138,deleverage,0
622,1,1.8099370421262138,deleverage,1
622,2,1.8099370421262138,stay,1
622,3,1.8643896528131036,stay,1
622,4,1.1267721922427711,stay,1
622,5,1.0,stay,1
622,6,1.0,deleverage,1
622,7,1.5,deleverage,1
622,8,1.5,stay,1
622,9,1.0,stay,1
622,10,1.0,deleverage,0
622,11,1.5,stay,1
622,12,1.280443414451035,stay,1
622,13,1.0,stay,1
623,0,1.2156448441545353,deleverage,0
623,1,1.5,stay,1
623,2,1.162342634090519,deleverage,1
623,3,1.5,deleverage,0
623,4,1.5,stay,1
623,5,1.2973016698184983,stay,0
623,6,1.3680240402924582,stay,1
623,7,1.0,stay,1
623,8,1.0,deleverage,1
623,9,1.5,stay,1
623,10,1.0,deleverage,1
623,11,1.5,stay,1
623,12,1.0,deleverage,1
623,13,1.5,stay,1
624,0,1.781623467643242,deleverage,0
624,1,1.781623467643242,stay,0
624,2,1.6128371118639555,deleverage,1
624,3,1.6128371118639555,stay,1
624,4,1.0,stay,1
624,5,1.0,stay,1
624,6,1.0,deleverage,0
624,7,1.5,stay,1
624,8,1.0,stay,1
624,9,1.0,stay,1
624,10,1.0,deleverage,1
624,11,1.5,stay,1
624,12,1.0,stay,1
624,13,1.0,stay,1
625,0,1.313466601786392,stay,0
625,1,1.215604726832721,stay,1
625,2,1.0,deleverage,0
625,3,1.5,stay,1
625,4,1.0,deleverage,1
625,5,1.5,deleverage,1
625,6,1.5,stay,1
625,7,1.6603973852193163,stay,0
625,8,1.6209734208169924,deleverage,1
625,9,1.6209734208169924,stay,1
625,10,1.2826704533367659,deleverage,1
625,11,1.5,stay,0
625,12,1.3866038997148444,stay,1
625,13,1.0970804228091475,stay,0
626,0,1.5522634491394127,deleverage,0
626,1,1.5522634491394127,stay,0
626,2,1.4227864167457571,stay,0
626,3,1.4758438773586888,stay,1
626,4,1.0,deleverage,1
626,5,1.5,stay,1
626,6,1.0,deleverage,1
626,7,1.5,stay,0
626,8,1.4967116005859726,stay,1
626,9,1.280023621785101,stay,1
626,10,1.0,stay,0
626,11,1.144300548868243,stay,1
626,12,1.002894623227319,stay,0
626,13,1.0159349391701316,stay,1
627,0,1.191679829325523,stay,0
627,1,1.1381654657576723,stay,1
627,2,1.0,deleverage,1
627,3,1.5,stay,0
627,4,1.5981527327057883,deleverage,1
627,5,1.5981527327057883,stay,1
627,6,1.4870978960602372,stay,0
627,7,1.4122973564767065,stay,1
627,8,1.1530508844903844,deleverage,0
627,9,1.5,stay,1
627,10,1.0,stay,1
627,11,1.0,stay,0
627,12,1.009160517856661,stay,1
627,13,1.0,stay,0
628,0,1.5542731211854939,stay,0
628,1,1.5112083919645753,stay,1
628,2,1.5387891962093783,stay,1
628,3,1.2294487553611495,stay,1
628,4,1.0,deleverage,1
628,5,1.5,deleverage,1
628,6,1.5,stay,1
628,7,1.1338227865106292,stay,1
628,8,1.0760776709298803,stay,1
628,9,1.0,deleverage,0
628,10,1.5,stay,1
628,11,1.0,stay,1
628,12,1.0,stay,1
628,13,1.0,deleverage,1
629,0,1.0566442058782837,stay,0
629,1,1.0887126250954462,stay,1
629,2,1.0,stay,0
629,3,1.0,stay,1
629,4,1.0,stay,1
629,5,1.0,stay,1
629,6,1.0,deleverage,1
629,7,1.5,stay,1
629,8,1.0,deleverage,1
629,9,1.5,stay,0
629,10,1.3912722297693707,stay,0
629,11,1.4248702169534302,deleverage,1
629,12,1.5,stay,1
629,13,1.0,stay,1
630,0,1.307842448603229,stay,0
630,1,1.280833899836476,stay,1
630,2,1.0,deleverage,1
630,3,1.5,stay,1
630,4,1.4148425676581304,stay,1
630,5,1.030021389718703,stay,0
630,6,1.0,stay,1
630,7,1.0,stay,0
630,8,1.0534089289939352,stay,0
630,9,1.0,deleverage,0
630,10,1.5,stay,1
630,11,1.0,stay,1
630,12,1.0,stay,1
630,13,1.0,stay,1
631,0,1.2137595009760054,stay,0
631,1,1.3233116436723924,stay,0
631,2,1.3357322041158348,stay,1
631,3,1.0,deleverage,1
631,4,1.5,deleverage,0
631,5,1.5,stay,0
631,6,1.403125546185503,stay,1
631,7,1.3237751625223302,stay,0
631,8,1.2026603934723676,deleverage,0
631,9,1.5,stay,1
631,10,1.0,stay,1
631,11,1.0,stay,0
631,12,1.062421823378818,stay,1
631,13,1.0,stay,1
632,0,1.3218904031431031,stay,0
632,1,1.2589415206676906,stay,1
632,2,1.0,deleverage,0
632,3,1.5,stay,0
632,4,1.3479631919638435,stay,1
632,5,1.003364518139908,stay,0
632,6,1.0637242237683595,stay,1
632,7,1.0,stay,1
632,8,1.0,deleverage,1
632,9,1.5,stay,1
632,10,1.8995975123791746,stay,1
632,11,1.1103213560266176,stay,0
632,12,1.1529271527055565,stay,1
632,13,1.1827997835060025,stay,0
633,0,1.7504598813371948,stay,0
633,1,1.7206394982393487,stay,0
633,2,1.5811026669440593,stay,1
633,3,1.2710515027087586,stay,0
633,4,1.1603422331919926,stay,1
633,5,1.2050387585693219,deleverage,0
633,6,1.5,stay,0
633,7,1.4709274302763473,deleverage,1
633,8,1.5,stay,1
633,9,1.253273873527233,deleverage,0
633,10,1.5,stay,0
633,11,1.5227343785715164,stay,1
633,12,1.0277797780485627,stay,1
633,13,1.0,deleverage,1
634,0,1.445220900313469,deleverage,0
634,1,1.5,stay,0
634,2,1.6201871737221158,stay,0
634,3,1.5171916640306675,stay,1
634,4,1.0,deleverage,0
634,5,1.5,stay,0
634,6,1.5448113555046112,stay,1
634,7,1.0,stay,1
634,8,1.0087310633618352,stay,1
634,9,1.0,deleverage,1
634,10,1.5,stay,1
634,11,1.0630194984700805,stay,1
634,12,1.0,deleverage,1
634,13,1.5,stay,1
635,0,1.573125337058996,stay,0
635,1,1.5970153403720373,stay,1
635,2,1.0396375437811889,stay,1
635,3,1.0,stay,1
635,4,1.0,deleverage,1
635,5,1.5,stay,1
635,6,1.0,stay,1
635,7,1.0,stay,1
635,8,1.0,stay,1
635,9,1.0,stay,1
635,10,1.0,stay,1
635,11,1.0,stay,0
635,12,1.0,stay,0
635,13,1.0,stay,0
636,0,1.3967945339941779,stay,0
636,1,1.4287307812250776,stay,1
636,2,1.1419128246131174,stay,1
636,3,1.0,stay,1
636,4,1.0,deleverage,0
636,5,1.5,stay,1
636,6,1.0,stay,1
636,7,1.0,deleverage,1
636,8,1.5,deleverage,1
636,9,1.5,stay,1
636,10,1.0,stay,1
636,11,1.0,deleverage,1
636,12,1.5,deleverage,0
636,13,1.5,deleverage,1
637,0,1.097166695689341,stay,0
637,1,1.0733076226139735,deleverage,0
637,2,1.5,stay,0
637,3,1.4965966981505847,deleverage,1
637,4,1.5,stay,1
637,5,1.0297825740675584,stay,1
637,6,1.0,deleverage,1
637,7,1.5,stay,0
637,8,1.4165686242028386,stay,1
637,9,1.0,deleverage,0
637,10,1.5,deleverage,0
637,11,1.5,deleverage,1
637,12,1.5,stay,0
637,13,1.6042847655885282,stay,1
638,0,1.799638989522341,deleverage,0
638,1,1.799638989522341,deleverage,1
638,2,1.799638989522341,deleverage,0
638,3,1.799638989522341,stay,0
638,4,1.8129425341690928,stay,1
638,5,1.0,stay,0
638,6,1.0,stay,0
638,7,1.0,deleverage,1
638,8,1.5,deleverage,1
638,9,1.5,stay,0
638,10,1.5702776104442535,stay,1
638,11,1.0,stay,1
638,12,1.0,stay,1
638,13,1.0,stay,0
639,0,1.1843469772626771,deleverage,0
639,1,1.5,deleverage,1
639,2,1.5,stay,1
639,3,1.0,stay,1
639,4,1.0,stay,1
639,5,1.0,stay,1
639,6,1.0,stay,1
639,7,1.0,stay,0
639,8,1.0,deleverage,0
639,9,1.5,stay,1
639,10,1.3253625606833022,stay,1
639,11,1.0404518391174131,stay,1
639,12,1.3701970102412522,deleverage,1
639,13,1.5,stay,1
640,0,1.3952148565900375,stay,0
640,1,1.3844369322793275,deleverage,1
640,2,1.5,stay,0
640,3,1.4804034258026313,stay,1
640,4,1.0,stay,1
640,5,1.0,stay,0
640,6,1.027194572414744,deleverage,0
640,7,1.5,stay,1
640,8,1.0,stay,1
640,9,1.0,deleverage,1
640,10,1.5,stay,0
640,11,1.3418656411567498,deleverage,0
640,12,1.5,stay,0
640,13,1.5093171233434255,stay,1
641,0,1.6398526775944662,stay,0
641,1,1.6593872353391481,stay,1
641,2,1.0,stay,0
641,3,1.0,stay,1
641,4,1.0,stay,1
641,5,1.0,stay,1
641,6,1.0,stay,1
641,7,1.0,stay,1
641,8,1.0,stay,1
641,9,1.0,stay,1
641,10,1.0,stay,1
641,11,1.0,stay,1
641,12,1.0,stay,1
641,13,1.0,stay,1
642,0,1.2745788831757536,stay,0
642,1,1.3191320094228873,stay,1
642,2,1.0,deleverage,1
642,3,1.5,stay,1
642,4,1.4258210940188463,stay,1
642,5,1.0,stay,1
642,6,1.0,stay,1
642,7,1.0,stay,1
642,8,1.0,stay,1
642,9,1.0,stay,1
642,10,1.0,stay,1
642,11,1.0,stay,1
642,12,1.0536310413436074,stay,1
642,13,1.0,deleverage,1
643,0,1.1162183448145508,stay,0
643,1,1.0006861596138295,stay,1
643,2,1.0,deleverage,0
643,3,1.5,deleverage,0
643,4,1.5,stay,1
643,5,1.1804896956363378,stay,1
643,6,1.0,deleverage,1
643,7,1.5,deleverage,1
643,8,1.5,deleverage,1
643,9,1.5,deleverage,1
643,10,1.5,stay,1
643,11,1.0,stay,1
643,12,1.0,stay,1
643,13,1.0,stay,0
644,0,1.7569108288850588,stay,0
644,1,1.5519627348526133,stay,0
644,2,1.493023670430437,stay,0
644,3,1.37794994494388,stay,1
644,4,1.0386160119733527,stay,1
644,5,1.0,stay,1
644,6,1.0,deleverage,1
644,7,1.5,stay,1
644,8,1.0,stay,1
644,9,1.0,deleverage,0
644,10,1.5,stay,1
644,11,1.0737243880883747,stay,1
644,12,1.0,stay,1
644,13,1.0,deleverage,1
645,0,1.4482437605955751,stay,0
645,1,1.5640447316912813,deleverage,0
645,2,1.5640447316912813,deleverage,0
645,3,1.5640447316912813,stay,0
645,4,1.5997160728799091,deleverage,1
645,5,1.5997160728799091,stay,1
645,6,1.0,deleverage,1
